,rmse,rmse,mae,mae,r2,r2
,mean,std,mean,std,mean,std
model,,,,,,
elasticnet,0.15845833230796014,0.011406438084812237,0.12645346269458635,0.009771220135851594,0.9947509994702687,0.0017755916953138885
lightgbm,0.21922728301418742,0.03752212838808451,0.14115445456090264,0.013870971445337043,0.990098775202641,0.0037779062477675345
random_forest,0.3486957784390348,0.04253854952837938,0.26681392979805574,0.026644203763248567,0.9750943907299133,0.007351318028709267
mean_baseline,2.256133662844907,0.2755115567250865,1.7539945547093236,0.1732959159053112,-0.003312194051274009,0.001952204390360889
